0,0.826019429172601
1,0.10883061900567492
2,0.044702701591898486
3,0.015114194542195017
4,0.004147402324152782
5,0.0009562089230995478
6,0.00019015100164357555
7,0.000033259311460682055
8,0.0000051942678413024756
9,7.329718067075496e-7
10,9.435665518404079e-8
11,1.1169207357847909e-8
12,1.2238440469274583e-9
13,1.2483713189354227e-10
14,1.1912299806163359e-11
15,1.0678936691274368e-12
16,9.02742171174454e-14
17,7.22005299419675e-15
18,5.479495639342495e-16
19,3.956542678855543e-17
20,2.7246195780091436e-18
21,1.7933046745449333e-19
22,1.1303696024722436e-20
23,6.835848374953189e-22
24,3.972768277072759e-23
25,2.222237772972013e-24
26,1.1981217998267426e-25
27,6.2344160242358144e-27
28,3.134776559447329e-28
29,1.5249010897993337e-29
30,7.183372716882681e-31
31,3.2809248435505365e-32
32,1.4539463692596626e-33
33,6.258048753425108e-35
34,2.6186961696497984e-36
35,1.0676804431610634e-37
36,4.231258699135165e-39
37,1.6405409084527634e-40
38,6.255943606891802e-42
39,2.306121773463971e-43
40,8.706786287568055e-45
41,2.9845279298189767e-46
42,1.0203514289979407e-47
43,4.067846228563219e-49
44,1.5408508441527342e-50
45,6.848225974012153e-52
46,-4.7639832862693235e-53
47,0
48,-2.1116947190910127e-55
49,3.4476648474955304e-57
50,-1.241159345098391e-57
51,-2.163240688624647e-59
52,-4.1600782473550894e-60
53,-4.7095225441755725e-62
54,-1.6279831016903216e-62
55,-5.919938551601169e-64
56,-4.530565218062119e-65
57,-2.543475210140137e-66
58,-1.0963255216121281e-67
59,-2.973086160304076e-69
60,-2.8079147069538498e-70
61,-9.747823476406805e-72
62,-2.795074831944604e-73
63,-1.3309880152117163e-74
64,-2.218313358686194e-75
65,-6.825579565188288e-77
66,-2.068357443996451e-78
67,-1.4663728147736035e-79
68,-5.4478246988493005e-81
69,-1.842259559997348e-82
70,-1.3534968195898882e-83
71,-4.2362967749292275e-85
72,-1.6474487458058107e-86
73,-3.223970148347966e-88
74,-4.0081791033515255e-89
75,-5.576597013358643e-91
76,-6.359277295935297e-92
77,-1.397643361744021e-93
78,-2.606327947308198e-95
79,-6.598298600780248e-97
80,-6.598298600780248e-98
81,4.073023827642129e-100
82,-7.947363566130983e-101
83,-9.575136826663834e-103
84,-1.4818664136503554e-103
85,2.145688924742596e-105
86,-4.989974243587432e-107
87,4.5884820630689034e-108
88,6.517730203222874e-110
89,1.171726778107483e-111
90,5.207674569366591e-113
91,4.005903514897378e-114
92,2.4881388291288058e-116
93,4.280668953339881e-117
94,9.107806283701875e-119
95,4.793582254579935e-120
96,1.997325939408306e-122
97,6.589116501140804e-123
98,6.723588266470207e-125
99,4.754052309625399e-126
100,-6.791503299464856e-128
